passenger_id,arrival_time,interarrival_time
21121,43200.0,0.0
21122,43200.0,0.0
21123,43200.0,0.0
21124,43200.0,0.0
21125,43200.0,0.0
21126,43200.0,0.0
21127,43200.0,0.0
21128,43200.0,0.0
21129,43200.0,0.0
21130,43200.0,0.0
21131,43200.0,0.0
21132,43200.0,0.0
21133,43200.0,0.0
21134,43200.0,0.0
21135,43200.0,0.0
21136,43200.0,0.0
21137,43200.0,0.0
21138,43200.0,0.0
21139,43200.0,0.0
21140,43200.0,0.0
21141,43200.0,0.0
21142,43200.0,0.0
21143,43200.0,0.0
21144,43200.0,0.0
21145,43200.0,0.0
21146,43200.0,0.0
21147,43200.0,0.0
21148,43200.0,0.0
21149,43200.0,0.0
21150,43200.0,0.0
21151,43200.0,0.0
21152,43200.0,0.0
21153,43200.0,0.0
21154,43200.0,0.0
21155,43200.0,0.0
21156,43200.0,0.0
21157,43200.0,0.0
21158,43200.0,0.0
21159,43200.0,0.0
21160,43200.0,0.0
21161,43200.0,0.0
21162,43200.0,0.0
21163,43200.0,0.0
21164,43200.0,0.0
21165,43200.0,0.0
21166,43200.0,0.0
21167,43201.0,1.0
21168,43207.0,6.0
21169,43210.0,3.0
21170,43213.0,3.0
21171,43216.0,3.0
21172,43224.0,8.0
21173,43225.0,1.0
21174,43228.0,3.0
21175,43231.0,3.0
21176,43232.0,1.0
21177,43239.0,7.0
21178,43251.0,12.0
21179,43254.0,3.0
21180,43254.0,0.0
21181,43256.0,2.0
21182,43259.0,3.0
21183,43263.0,4.0
21184,43274.0,11.0
21185,43275.0,1.0
21186,43279.0,4.0
21187,43281.0,2.0
21188,43289.0,8.0
21189,43294.0,5.0
21190,43298.0,4.0
21191,43299.0,1.0
21192,43301.0,2.0
21193,43303.0,2.0
21194,43309.0,6.0
21195,43312.0,3.0
21196,43319.0,7.0
21197,43323.0,4.0
21198,43324.0,1.0
21199,43325.0,1.0
21200,43327.0,2.0
21201,43329.0,2.0
21202,43329.0,0.0
21203,43330.0,1.0
21204,43332.0,2.0
21205,43333.0,1.0
21206,43334.0,1.0
21207,43337.0,3.0
21208,43338.0,1.0
21209,43340.0,2.0
21210,43341.0,1.0
21211,43342.0,1.0
21212,43343.0,1.0
21213,43343.0,0.0
21214,43345.0,2.0
21215,43355.0,10.0
21216,43355.0,0.0
21217,43357.0,2.0
21218,43358.0,1.0
21219,43359.0,1.0
21220,43360.0,1.0
21221,43361.0,1.0
21222,43361.0,0.0
21223,43361.0,0.0
21224,43363.0,2.0
21225,43375.0,12.0
21226,43375.0,0.0
21227,43377.0,2.0
21228,43378.0,1.0
21229,43380.0,2.0
21230,43382.0,2.0
21231,43387.0,5.0
21232,43387.0,0.0
21233,43388.0,1.0
21234,43389.0,1.0
21235,43390.0,1.0
21236,43392.0,2.0
21237,43395.0,3.0
21238,43396.0,1.0
21239,43396.0,0.0
21240,43396.0,0.0
21241,43397.0,1.0
21242,43398.0,1.0
21243,43398.0,0.0
21244,43399.0,1.0
21245,43399.0,0.0
21246,43400.0,1.0
21247,43401.0,1.0
21248,43407.0,6.0
21249,43407.0,0.0
21250,43410.0,3.0
21251,43410.0,0.0
21252,43410.0,0.0
21253,43413.0,3.0
21254,43414.0,1.0
21255,43415.0,1.0
21256,43416.0,1.0
21257,43416.0,0.0
21258,43416.0,0.0
21259,43418.0,2.0
21260,43420.0,2.0
21261,43421.0,1.0
21262,43422.0,1.0
21263,43423.0,1.0
21264,43427.0,4.0
21265,43429.0,2.0
21266,43429.0,0.0
21267,43431.0,2.0
21268,43433.0,2.0
21269,43434.0,1.0
21270,43434.0,0.0
21271,43435.0,1.0
21272,43435.0,0.0
21273,43435.0,0.0
21274,43437.0,2.0
21275,43438.0,1.0
21276,43439.0,1.0
21277,43439.0,0.0
21278,43440.0,1.0
21279,43442.0,2.0
21280,43442.0,0.0
21281,43443.0,1.0
21282,43443.0,0.0
21283,43444.0,1.0
21284,43445.0,1.0
21285,43448.0,3.0
21286,43448.0,0.0
21287,43449.0,1.0
21288,43449.0,0.0
21289,43450.0,1.0
21290,43451.0,1.0
21291,43453.0,2.0
21292,43454.0,1.0
21293,43455.0,1.0
21294,43457.0,2.0
21295,43457.0,0.0
21296,43458.0,1.0
21297,43460.0,2.0
21298,43460.0,0.0
21299,43464.0,4.0
21300,43464.0,0.0
21301,43465.0,1.0
21302,43468.0,3.0
21303,43468.0,0.0
21304,43469.0,1.0
21305,43470.0,1.0
21306,43471.0,1.0
21307,43472.0,1.0
21308,43472.0,0.0
21309,43474.0,2.0
21310,43476.0,2.0
21311,43479.0,3.0
21312,43479.0,0.0
21313,43481.0,2.0
21314,43483.0,2.0
21315,43483.0,0.0
21316,43484.0,1.0
21317,43485.0,1.0
21318,43489.0,4.0
21319,43491.0,2.0
21320,43492.0,1.0
21321,43494.0,2.0
21322,43495.0,1.0
21323,43495.0,0.0
21324,43496.0,1.0
21325,43498.0,2.0
21326,43498.0,0.0
21327,43498.0,0.0
21328,43500.0,2.0
21329,43502.0,2.0
21330,43503.0,1.0
21331,43503.0,0.0
21332,43503.0,0.0
21333,43504.0,1.0
21334,43504.0,0.0
21335,43505.0,1.0
21336,43505.0,0.0
21337,43507.0,2.0
21338,43507.0,0.0
21339,43507.0,0.0
21340,43508.0,1.0
21341,43509.0,1.0
21342,43510.0,1.0
21343,43510.0,0.0
21344,43512.0,2.0
21345,43513.0,1.0
21346,43515.0,2.0
21347,43516.0,1.0
21348,43518.0,2.0
21349,43520.0,2.0
21350,43520.0,0.0
21351,43521.0,1.0
21352,43522.0,1.0
21353,43527.0,5.0
21354,43527.0,0.0
21355,43529.0,2.0
21356,43529.0,0.0
21357,43530.0,1.0
21358,43534.0,4.0
21359,43535.0,1.0
21360,43535.0,0.0
21361,43536.0,1.0
21362,43536.0,0.0
21363,43537.0,1.0
21364,43537.0,0.0
21365,43538.0,1.0
21366,43538.0,0.0
21367,43538.0,0.0
21368,43541.0,3.0
21369,43541.0,0.0
21370,43544.0,3.0
21371,43544.0,0.0
21372,43544.0,0.0
21373,43545.0,1.0
21374,43546.0,1.0
21375,43546.0,0.0
21376,43547.0,1.0
21377,43547.0,0.0
21378,43548.0,1.0
21379,43549.0,1.0
21380,43550.0,1.0
21381,43550.0,0.0
21382,43551.0,1.0
21383,43553.0,2.0
21384,43553.0,0.0
21385,43555.0,2.0
21386,43557.0,2.0
21387,43558.0,1.0
21388,43560.0,2.0
21389,43561.0,1.0
21390,43561.0,0.0
21391,43563.0,2.0
21392,43563.0,0.0
21393,43563.0,0.0
21394,43564.0,1.0
21395,43564.0,0.0
21396,43564.0,0.0
21397,43564.0,0.0
21398,43565.0,1.0
21399,43568.0,3.0
21400,43568.0,0.0
21401,43568.0,0.0
21402,43569.0,1.0
21403,43569.0,0.0
21404,43570.0,1.0
21405,43571.0,1.0
21406,43571.0,0.0
21407,43572.0,1.0
21408,43572.0,0.0
21409,43575.0,3.0
21410,43575.0,0.0
21411,43576.0,1.0
21412,43577.0,1.0
21413,43578.0,1.0
21414,43580.0,2.0
21415,43581.0,1.0
21416,43582.0,1.0
21417,43583.0,1.0
21418,43584.0,1.0
21419,43586.0,2.0
21420,43587.0,1.0
21421,43588.0,1.0
21422,43588.0,0.0
21423,43588.0,0.0
21424,43589.0,1.0
21425,43589.0,0.0
21426,43590.0,1.0
21427,43593.0,3.0
21428,43593.0,0.0
21429,43593.0,0.0
21430,43594.0,1.0
21431,43594.0,0.0
21432,43595.0,1.0
21433,43595.0,0.0
21434,43597.0,2.0
21435,43597.0,0.0
21436,43598.0,1.0
21437,43598.0,0.0
21438,43600.0,2.0
21439,43601.0,1.0
21440,43603.0,2.0
21441,43604.0,1.0
21442,43604.0,0.0
21443,43605.0,1.0
21444,43606.0,1.0
21445,43608.0,2.0
21446,43609.0,1.0
21447,43609.0,0.0
21448,43610.0,1.0
21449,43610.0,0.0
21450,43611.0,1.0
21451,43611.0,0.0
21452,43613.0,2.0
21453,43615.0,2.0
21454,43615.0,0.0
21455,43615.0,0.0
21456,43617.0,2.0
21457,43617.0,0.0
21458,43618.0,1.0
21459,43618.0,0.0
21460,43620.0,2.0
21461,43622.0,2.0
21462,43627.0,5.0
21463,43627.0,0.0
21464,43627.0,0.0
21465,43627.0,0.0
21466,43628.0,1.0
21467,43629.0,1.0
21468,43629.0,0.0
21469,43631.0,2.0
21470,43631.0,0.0
21471,43633.0,2.0
21472,43633.0,0.0
21473,43635.0,2.0
21474,43635.0,0.0
21475,43636.0,1.0
21476,43637.0,1.0
21477,43637.0,0.0
21478,43637.0,0.0
21479,43639.0,2.0
21480,43639.0,0.0
21481,43639.0,0.0
21482,43642.0,3.0
21483,43643.0,1.0
21484,43643.0,0.0
21485,43646.0,3.0
21486,43646.0,0.0
21487,43646.0,0.0
21488,43646.0,0.0
21489,43647.0,1.0
21490,43648.0,1.0
21491,43649.0,1.0
21492,43650.0,1.0
21493,43651.0,1.0
21494,43651.0,0.0
21495,43652.0,1.0
21496,43652.0,0.0
21497,43652.0,0.0
21498,43653.0,1.0
21499,43655.0,2.0
21500,43655.0,0.0
21501,43655.0,0.0
21502,43656.0,1.0
21503,43656.0,0.0
21504,43657.0,1.0
21505,43657.0,0.0
21506,43660.0,3.0
21507,43661.0,1.0
21508,43661.0,0.0
21509,43661.0,0.0
21510,43662.0,1.0
21511,43663.0,1.0
21512,43664.0,1.0
21513,43664.0,0.0
21514,43665.0,1.0
21515,43665.0,0.0
21516,43665.0,0.0
21517,43666.0,1.0
21518,43667.0,1.0
21519,43667.0,0.0
21520,43668.0,1.0
21521,43668.0,0.0
21522,43669.0,1.0
21523,43671.0,2.0
21524,43671.0,0.0
21525,43671.0,0.0
21526,43672.0,1.0
21527,43672.0,0.0
21528,43674.0,2.0
21529,43674.0,0.0
21530,43674.0,0.0
21531,43674.0,0.0
21532,43675.0,1.0
21533,43675.0,0.0
21534,43676.0,1.0
21535,43677.0,1.0
21536,43677.0,0.0
21537,43677.0,0.0
21538,43678.0,1.0
21539,43679.0,1.0
21540,43679.0,0.0
21541,43679.0,0.0
21542,43680.0,1.0
21543,43680.0,0.0
21544,43680.0,0.0
21545,43681.0,1.0
21546,43681.0,0.0
21547,43682.0,1.0
21548,43682.0,0.0
21549,43682.0,0.0
21550,43684.0,2.0
21551,43685.0,1.0
21552,43685.0,0.0
21553,43686.0,1.0
21554,43686.0,0.0
21555,43687.0,1.0
21556,43687.0,0.0
21557,43688.0,1.0
21558,43688.0,0.0
21559,43688.0,0.0
21560,43689.0,1.0
21561,43689.0,0.0
21562,43690.0,1.0
21563,43692.0,2.0
21564,43692.0,0.0
21565,43693.0,1.0
21566,43694.0,1.0
21567,43694.0,0.0
21568,43694.0,0.0
21569,43695.0,1.0
21570,43695.0,0.0
21571,43697.0,2.0
21572,43698.0,1.0
21573,43698.0,0.0
21574,43699.0,1.0
21575,43700.0,1.0
21576,43704.0,4.0
21577,43704.0,0.0
21578,43705.0,1.0
21579,43705.0,0.0
21580,43708.0,3.0
21581,43708.0,0.0
21582,43709.0,1.0
21583,43710.0,1.0
21584,43710.0,0.0
21585,43711.0,1.0
21586,43712.0,1.0
21587,43713.0,1.0
21588,43714.0,1.0
21589,43715.0,1.0
21590,43718.0,3.0
21591,43718.0,0.0
21592,43719.0,1.0
21593,43721.0,2.0
21594,43722.0,1.0
21595,43723.0,1.0
21596,43724.0,1.0
21597,43724.0,0.0
21598,43726.0,2.0
21599,43727.0,1.0
21600,43727.0,0.0
21601,43728.0,1.0
21602,43728.0,0.0
21603,43729.0,1.0
21604,43729.0,0.0
21605,43731.0,2.0
21606,43731.0,0.0
21607,43732.0,1.0
21608,43733.0,1.0
21609,43733.0,0.0
21610,43735.0,2.0
21611,43735.0,0.0
21612,43738.0,3.0
21613,43739.0,1.0
21614,43740.0,1.0
21615,43740.0,0.0
21616,43743.0,3.0
21617,43743.0,0.0
21618,43744.0,1.0
21619,43744.0,0.0
21620,43745.0,1.0
21621,43746.0,1.0
21622,43747.0,1.0
21623,43747.0,0.0
21624,43748.0,1.0
21625,43748.0,0.0
21626,43750.0,2.0
21627,43750.0,0.0
21628,43750.0,0.0
21629,43750.0,0.0
21630,43753.0,3.0
21631,43755.0,2.0
21632,43755.0,0.0
21633,43756.0,1.0
21634,43756.0,0.0
21635,43757.0,1.0
21636,43758.0,1.0
21637,43758.0,0.0
21638,43762.0,4.0
21639,43762.0,0.0
21640,43762.0,0.0
21641,43763.0,1.0
21642,43764.0,1.0
21643,43764.0,0.0
21644,43764.0,0.0
21645,43765.0,1.0
21646,43766.0,1.0
21647,43767.0,1.0
21648,43767.0,0.0
21649,43768.0,1.0
21650,43769.0,1.0
21651,43769.0,0.0
21652,43770.0,1.0
21653,43770.0,0.0
21654,43770.0,0.0
21655,43770.0,0.0
21656,43773.0,3.0
21657,43774.0,1.0
21658,43775.0,1.0
21659,43776.0,1.0
21660,43776.0,0.0
21661,43776.0,0.0
21662,43776.0,0.0
21663,43776.0,0.0
21664,43777.0,1.0
21665,43777.0,0.0
21666,43778.0,1.0
21667,43779.0,1.0
21668,43779.0,0.0
21669,43779.0,0.0
21670,43779.0,0.0
21671,43779.0,0.0
21672,43779.0,0.0
21673,43781.0,2.0
21674,43781.0,0.0
21675,43781.0,0.0
21676,43781.0,0.0
21677,43783.0,2.0
21678,43783.0,0.0
21679,43785.0,2.0
21680,43787.0,2.0
21681,43792.0,5.0
21682,43793.0,1.0
21683,43794.0,1.0
21684,43794.0,0.0
21685,43796.0,2.0
21686,43796.0,0.0
21687,43797.0,1.0
21688,43798.0,1.0
21689,43799.0,1.0
21690,43799.0,0.0
21691,43800.0,1.0
21692,43801.0,1.0
21693,43803.0,2.0
21694,43803.0,0.0
21695,43803.0,0.0
21696,43803.0,0.0
21697,43804.0,1.0
21698,43804.0,0.0
21699,43805.0,1.0
21700,43808.0,3.0
21701,43809.0,1.0
21702,43810.0,1.0
21703,43810.0,0.0
21704,43811.0,1.0
21705,43811.0,0.0
21706,43811.0,0.0
21707,43812.0,1.0
21708,43813.0,1.0
21709,43813.0,0.0
21710,43814.0,1.0
21711,43815.0,1.0
21712,43816.0,1.0
21713,43816.0,0.0
21714,43818.0,2.0
21715,43818.0,0.0
21716,43819.0,1.0
21717,43820.0,1.0
21718,43821.0,1.0
21719,43821.0,0.0
21720,43823.0,2.0
21721,43825.0,2.0
21722,43825.0,0.0
21723,43826.0,1.0
21724,43826.0,0.0
21725,43828.0,2.0
21726,43828.0,0.0
21727,43829.0,1.0
21728,43830.0,1.0
21729,43832.0,2.0
21730,43832.0,0.0
21731,43833.0,1.0
21732,43834.0,1.0
21733,43834.0,0.0
21734,43834.0,0.0
21735,43836.0,2.0
21736,43839.0,3.0
21737,43841.0,2.0
21738,43842.0,1.0
21739,43842.0,0.0
21740,43843.0,1.0
21741,43844.0,1.0
21742,43845.0,1.0
21743,43847.0,2.0
21744,43847.0,0.0
21745,43848.0,1.0
21746,43848.0,0.0
21747,43849.0,1.0
21748,43849.0,0.0
21749,43849.0,0.0
21750,43851.0,2.0
21751,43851.0,0.0
21752,43852.0,1.0
21753,43853.0,1.0
21754,43854.0,1.0
21755,43861.0,7.0
21756,43861.0,0.0
21757,43861.0,0.0
21758,43865.0,4.0
21759,43865.0,0.0
21760,43868.0,3.0
21761,43868.0,0.0
21762,43871.0,3.0
21763,43879.0,8.0
21764,43881.0,2.0
21765,43882.0,1.0
21766,43883.0,1.0
21767,43883.0,0.0
21768,43885.0,2.0
21769,43886.0,1.0
21770,43888.0,2.0
21771,43892.0,4.0
21772,43892.0,0.0
21773,43893.0,1.0
21774,43893.0,0.0
21775,43898.0,5.0
21776,43898.0,0.0
21777,43901.0,3.0
21778,43905.0,4.0
21779,43907.0,2.0
21780,43908.0,1.0
21781,43914.0,6.0
21782,43919.0,5.0
21783,43920.0,1.0
21784,43920.0,0.0
21785,43925.0,5.0
21786,43925.0,0.0
21787,43927.0,2.0
21788,43927.0,0.0
21789,43928.0,1.0
21790,43932.0,4.0
21791,43935.0,3.0
21792,43936.0,1.0
21793,43937.0,1.0
21794,43939.0,2.0
21795,43944.0,5.0
21796,43947.0,3.0
21797,43947.0,0.0
21798,43948.0,1.0
21799,43948.0,0.0
21800,43948.0,0.0
21801,43950.0,2.0
21802,43957.0,7.0
21803,43961.0,4.0
21804,43963.0,2.0
21805,43964.0,1.0
21806,43964.0,0.0
21807,43966.0,2.0
21808,43968.0,2.0
21809,43969.0,1.0
21810,43972.0,3.0
21811,43973.0,1.0
21812,43976.0,3.0
21813,43983.0,7.0
21814,43986.0,3.0
21815,43988.0,2.0
21816,43991.0,3.0
21817,43993.0,2.0
21818,43995.0,2.0
21819,43995.0,0.0
21820,43997.0,2.0
21821,43998.0,1.0
21822,43999.0,1.0
21823,44002.0,3.0
21824,44012.0,10.0
21825,44024.0,12.0
21826,44024.0,0.0
21827,44025.0,1.0
21828,44026.0,1.0
21829,44030.0,4.0
21830,44038.0,8.0
21831,44039.0,1.0
21832,44040.0,1.0
21833,44041.0,1.0
21834,44042.0,1.0
21835,44045.0,3.0
21836,44046.0,1.0
21837,44054.0,8.0
21838,44055.0,1.0
21839,44058.0,3.0
21840,44060.0,2.0
21841,44061.0,1.0
21842,44063.0,2.0
21843,44068.0,5.0
21844,44072.0,4.0
21845,44073.0,1.0
21846,44076.0,3.0
21847,44077.0,1.0
21848,44078.0,1.0
21849,44087.0,9.0
21850,44092.0,5.0
21851,44094.0,2.0
21852,44098.0,4.0
21853,44098.0,0.0
21854,44098.0,0.0
21855,44100.0,2.0
21856,44100.0,0.0
21857,44100.0,0.0
21858,44100.0,0.0
21859,44100.0,0.0
21860,44100.0,0.0
21861,44100.0,0.0
21862,44100.0,0.0
21863,44100.0,0.0
21864,44100.0,0.0
21865,44100.0,0.0
21866,44100.0,0.0
21867,44100.0,0.0
21868,44100.0,0.0
21869,44100.0,0.0
21870,44100.0,0.0
21871,44100.0,0.0
21872,44100.0,0.0
21873,44100.0,0.0
21874,44100.0,0.0
21875,44100.0,0.0
21876,44100.0,0.0
21877,44100.0,0.0
21878,44100.0,0.0
21879,44100.0,0.0
21880,44100.0,0.0
21881,44100.0,0.0
21882,44100.0,0.0
21883,44100.0,0.0
21884,44100.0,0.0
21885,44100.0,0.0
21886,44100.0,0.0
21887,44100.0,0.0
21888,44100.0,0.0
21889,44100.0,0.0
21890,44100.0,0.0
21891,44100.0,0.0
21892,44100.0,0.0
21893,44112.0,12.0
21894,44116.0,4.0
21895,44119.0,3.0
21896,44124.0,5.0
21897,44126.0,2.0
21898,44129.0,3.0
21899,44138.0,9.0
21900,44142.0,4.0
21901,44147.0,5.0
21902,44149.0,2.0
21903,44152.0,3.0
21904,44155.0,3.0
21905,44160.0,5.0
21906,44160.0,0.0
21907,44165.0,5.0
21908,44166.0,1.0
21909,44181.0,15.0
21910,44181.0,0.0
21911,44189.0,8.0
21912,44192.0,3.0
21913,44200.0,8.0
21914,44200.0,0.0
21915,44202.0,2.0
21916,44203.0,1.0
21917,44208.0,5.0
21918,44215.0,7.0
21919,44220.0,5.0
21920,44226.0,6.0
21921,44226.0,0.0
21922,44228.0,2.0
21923,44229.0,1.0
21924,44230.0,1.0
21925,44231.0,1.0
21926,44232.0,1.0
21927,44235.0,3.0
21928,44240.0,5.0
21929,44244.0,4.0
21930,44247.0,3.0
21931,44249.0,2.0
21932,44252.0,3.0
21933,44253.0,1.0
21934,44258.0,5.0
21935,44266.0,8.0
21936,44266.0,0.0
21937,44268.0,2.0
21938,44269.0,1.0
21939,44269.0,0.0
21940,44270.0,1.0
21941,44277.0,7.0
21942,44278.0,1.0
21943,44282.0,4.0
21944,44282.0,0.0
21945,44283.0,1.0
21946,44283.0,0.0
21947,44284.0,1.0
21948,44285.0,1.0
21949,44290.0,5.0
21950,44290.0,0.0
21951,44292.0,2.0
21952,44293.0,1.0
21953,44293.0,0.0
21954,44294.0,1.0
21955,44294.0,0.0
21956,44295.0,1.0
21957,44296.0,1.0
21958,44296.0,0.0
21959,44300.0,4.0
21960,44302.0,2.0
21961,44303.0,1.0
21962,44303.0,0.0
21963,44304.0,1.0
21964,44307.0,3.0
21965,44308.0,1.0
21966,44308.0,0.0
21967,44311.0,3.0
21968,44311.0,0.0
21969,44314.0,3.0
21970,44314.0,0.0
21971,44315.0,1.0
21972,44318.0,3.0
21973,44318.0,0.0
21974,44320.0,2.0
21975,44323.0,3.0
21976,44323.0,0.0
21977,44325.0,2.0
21978,44326.0,1.0
21979,44328.0,2.0
21980,44329.0,1.0
21981,44330.0,1.0
21982,44331.0,1.0
21983,44333.0,2.0
21984,44335.0,2.0
21985,44335.0,0.0
21986,44339.0,4.0
21987,44340.0,1.0
21988,44341.0,1.0
21989,44342.0,1.0
21990,44343.0,1.0
21991,44343.0,0.0
21992,44345.0,2.0
21993,44350.0,5.0
21994,44351.0,1.0
21995,44351.0,0.0
21996,44352.0,1.0
21997,44352.0,0.0
21998,44352.0,0.0
21999,44352.0,0.0
22000,44353.0,1.0
22001,44353.0,0.0
22002,44355.0,2.0
22003,44356.0,1.0
22004,44359.0,3.0
22005,44359.0,0.0
22006,44359.0,0.0
22007,44359.0,0.0
22008,44360.0,1.0
22009,44360.0,0.0
22010,44361.0,1.0
22011,44363.0,2.0
22012,44363.0,0.0
22013,44363.0,0.0
22014,44364.0,1.0
22015,44365.0,1.0
22016,44367.0,2.0
22017,44368.0,1.0
22018,44368.0,0.0
22019,44369.0,1.0
22020,44371.0,2.0
22021,44374.0,3.0
22022,44376.0,2.0
22023,44377.0,1.0
22024,44377.0,0.0
22025,44378.0,1.0
22026,44379.0,1.0
22027,44379.0,0.0
22028,44379.0,0.0
22029,44380.0,1.0
22030,44380.0,0.0
22031,44380.0,0.0
22032,44381.0,1.0
22033,44382.0,1.0
22034,44383.0,1.0
22035,44383.0,0.0
22036,44385.0,2.0
22037,44385.0,0.0
22038,44385.0,0.0
22039,44386.0,1.0
22040,44386.0,0.0
22041,44387.0,1.0
22042,44387.0,0.0
22043,44387.0,0.0
22044,44388.0,1.0
22045,44388.0,0.0
22046,44390.0,2.0
22047,44391.0,1.0
22048,44392.0,1.0
22049,44392.0,0.0
22050,44395.0,3.0
22051,44396.0,1.0
22052,44397.0,1.0
22053,44398.0,1.0
22054,44400.0,2.0
22055,44403.0,3.0
22056,44404.0,1.0
22057,44404.0,0.0
22058,44407.0,3.0
22059,44409.0,2.0
22060,44409.0,0.0
22061,44409.0,0.0
22062,44410.0,1.0
22063,44411.0,1.0
22064,44412.0,1.0
22065,44413.0,1.0
22066,44413.0,0.0
22067,44414.0,1.0
22068,44416.0,2.0
22069,44416.0,0.0
22070,44420.0,4.0
22071,44421.0,1.0
22072,44423.0,2.0
22073,44426.0,3.0
22074,44427.0,1.0
22075,44427.0,0.0
22076,44427.0,0.0
22077,44431.0,4.0
22078,44432.0,1.0
22079,44433.0,1.0
22080,44434.0,1.0
22081,44435.0,1.0
22082,44436.0,1.0
22083,44438.0,2.0
22084,44439.0,1.0
22085,44443.0,4.0
22086,44443.0,0.0
22087,44445.0,2.0
22088,44446.0,1.0
22089,44447.0,1.0
22090,44448.0,1.0
22091,44448.0,0.0
22092,44448.0,0.0
22093,44449.0,1.0
22094,44449.0,0.0
22095,44450.0,1.0
22096,44451.0,1.0
22097,44451.0,0.0
22098,44456.0,5.0
22099,44457.0,1.0
22100,44457.0,0.0
22101,44458.0,1.0
22102,44463.0,5.0
22103,44466.0,3.0
22104,44467.0,1.0
22105,44468.0,1.0
22106,44468.0,0.0
22107,44469.0,1.0
22108,44469.0,0.0
22109,44469.0,0.0
22110,44470.0,1.0
22111,44471.0,1.0
22112,44472.0,1.0
22113,44472.0,0.0
22114,44473.0,1.0
22115,44474.0,1.0
22116,44475.0,1.0
22117,44475.0,0.0
22118,44475.0,0.0
22119,44479.0,4.0
22120,44481.0,2.0
22121,44482.0,1.0
22122,44482.0,0.0
22123,44482.0,0.0
22124,44483.0,1.0
22125,44483.0,0.0
22126,44483.0,0.0
22127,44484.0,1.0
22128,44484.0,0.0
22129,44484.0,0.0
22130,44484.0,0.0
22131,44484.0,0.0
22132,44484.0,0.0
22133,44485.0,1.0
22134,44485.0,0.0
22135,44485.0,0.0
22136,44487.0,2.0
22137,44488.0,1.0
22138,44488.0,0.0
22139,44488.0,0.0
22140,44489.0,1.0
22141,44490.0,1.0
22142,44491.0,1.0
22143,44492.0,1.0
22144,44492.0,0.0
22145,44493.0,1.0
22146,44494.0,1.0
22147,44494.0,0.0
22148,44495.0,1.0
22149,44495.0,0.0
22150,44495.0,0.0
22151,44496.0,1.0
22152,44496.0,0.0
22153,44497.0,1.0
22154,44498.0,1.0
22155,44499.0,1.0
22156,44499.0,0.0
22157,44500.0,1.0
22158,44500.0,0.0
22159,44500.0,0.0
22160,44505.0,5.0
22161,44505.0,0.0
22162,44505.0,0.0
22163,44506.0,1.0
22164,44508.0,2.0
22165,44510.0,2.0
22166,44511.0,1.0
22167,44512.0,1.0
22168,44513.0,1.0
22169,44514.0,1.0
22170,44516.0,2.0
22171,44516.0,0.0
22172,44517.0,1.0
22173,44517.0,0.0
22174,44518.0,1.0
22175,44518.0,0.0
22176,44518.0,0.0
22177,44518.0,0.0
22178,44518.0,0.0
22179,44519.0,1.0
22180,44519.0,0.0
22181,44520.0,1.0
22182,44522.0,2.0
22183,44522.0,0.0
22184,44522.0,0.0
22185,44523.0,1.0
22186,44523.0,0.0
22187,44524.0,1.0
22188,44525.0,1.0
22189,44526.0,1.0
22190,44526.0,0.0
22191,44529.0,3.0
22192,44530.0,1.0
22193,44531.0,1.0
22194,44533.0,2.0
22195,44533.0,0.0
22196,44534.0,1.0
22197,44534.0,0.0
22198,44534.0,0.0
22199,44535.0,1.0
22200,44536.0,1.0
22201,44536.0,0.0
22202,44537.0,1.0
22203,44538.0,1.0
22204,44539.0,1.0
22205,44539.0,0.0
22206,44539.0,0.0
22207,44540.0,1.0
22208,44541.0,1.0
22209,44541.0,0.0
22210,44542.0,1.0
22211,44542.0,0.0
22212,44543.0,1.0
22213,44547.0,4.0
22214,44548.0,1.0
22215,44549.0,1.0
22216,44550.0,1.0
22217,44551.0,1.0
22218,44551.0,0.0
22219,44551.0,0.0
22220,44551.0,0.0
22221,44552.0,1.0
22222,44552.0,0.0
22223,44556.0,4.0
22224,44556.0,0.0
22225,44556.0,0.0
22226,44558.0,2.0
22227,44559.0,1.0
22228,44560.0,1.0
22229,44560.0,0.0
22230,44561.0,1.0
22231,44561.0,0.0
22232,44562.0,1.0
22233,44563.0,1.0
22234,44565.0,2.0
22235,44566.0,1.0
22236,44568.0,2.0
22237,44568.0,0.0
22238,44569.0,1.0
22239,44572.0,3.0
22240,44572.0,0.0
22241,44574.0,2.0
22242,44574.0,0.0
22243,44576.0,2.0
22244,44577.0,1.0
22245,44578.0,1.0
22246,44579.0,1.0
22247,44579.0,0.0
22248,44579.0,0.0
22249,44580.0,1.0
22250,44580.0,0.0
22251,44581.0,1.0
22252,44582.0,1.0
22253,44585.0,3.0
22254,44585.0,0.0
22255,44586.0,1.0
22256,44587.0,1.0
22257,44587.0,0.0
22258,44588.0,1.0
22259,44592.0,4.0
22260,44595.0,3.0
22261,44596.0,1.0
22262,44596.0,0.0
22263,44597.0,1.0
22264,44597.0,0.0
22265,44598.0,1.0
22266,44599.0,1.0
22267,44602.0,3.0
22268,44603.0,1.0
22269,44603.0,0.0
22270,44605.0,2.0
22271,44606.0,1.0
22272,44606.0,0.0
22273,44606.0,0.0
22274,44606.0,0.0
22275,44607.0,1.0
22276,44607.0,0.0
22277,44609.0,2.0
22278,44609.0,0.0
22279,44610.0,1.0
22280,44610.0,0.0
22281,44610.0,0.0
22282,44611.0,1.0
22283,44611.0,0.0
22284,44613.0,2.0
22285,44613.0,0.0
